id,"partid","quest_label",rating,trial
82,"1ok4vg07a","soep_leisure",7,1
83,"1ok4vg07a","soep_finance",2,2
84,"8dlci2t86","soep_leisure",8,1
85,"8dlci2t86","soep_driving",6,2
86,"1ok4vg07a","soep_faith",3,3
87,"3gr7na218","soep_gen",3,1
88,"8dlci2t86","soep_finance",0,3
89,"8dlci2t86","soep_health",5,4
90,"8dlci2t86","soep_occupation",5,5
91,"8dlci2t86","soep_faith",5,6
92,"1ok4vg07a","soep_health",7,4
93,"8dlci2t86","soep_gen",3,1
94,"78vda8njl","soep_gen",3,1
95,"1ok4vg07a","soep_driving",1,5
96,"1ok4vg07a","soep_occupation",0,6
97,"1ok4vg07a","soep_gen",2,1
98,"rtbkrqu8m","soep_gen",7,1
99,"of3mo7glo","soep_gen",9,1
100,"6kcqrq8rn","soep_gen",6,1
101,"6kcqrq8rn","soep_gen",6,2
102,"v53ttsl1d","soep_gen",5,1
103,"v53ttsl1d","soep_finance",4,1
104,"v53ttsl1d","soep_leisure",5,2
105,"v53ttsl1d","soep_driving",4,3
106,"v53ttsl1d","soep_faith",5,4
107,"v53ttsl1d","soep_occupation",3,5
108,"v53ttsl1d","soep_health",2,6
109,"tmgc2k6fp","soep_gen",2,1
110,"67vvtm35c","soep_gen",4,1
111,"784kb88hv","soep_gen",2,1
112,"n5lo5as2p","soep_faith",1,1
113,"n5lo5as2p","soep_occupation",0,2
114,"3gv8ih70r","soep_gen",2,1
115,"dm612rsma","soep_gen",8,1
116,"4guuda4vj","soep_gen",3,1
117,"dmjps3ajc","soep_health",2,1
118,"dmjps3ajc","soep_finance",7,2
119,"dmjps3ajc","soep_faith",9,3
120,"dmjps3ajc","soep_leisure",9,4
121,"dmjps3ajc","soep_occupation",9,5
122,"dmjps3ajc","soep_driving",0,6
123,"dmjps3ajc","soep_gen",8,1
124,"rags7stf7","soep_gen",9,1
125,"c8jfnlht9","soep_gen",9,1
126,"uofkl61n9","soep_gen",7,1
127,"hlfrkt0pq","soep_gen",7,1
128,"83hvsbcuq","soep_gen",6,1
129,"ik95cofts","soep_gen",8,1
130,"scs3qujg0","soep_gen",0,1
131,"5bu68gqq1","soep_gen",1,1
132,"664vr30cu","soep_gen",7,1
133,"664vr30cu","soep_leisure",9,1
134,"664vr30cu","soep_driving",1,2
135,"664vr30cu","soep_health",1,3
136,"664vr30cu","soep_occupation",8,4
137,"664vr30cu","soep_faith",8,5
138,"664vr30cu","soep_finance",3,6
139,"ba9q2i6uu","soep_gen",7,1
140,"50193klvi","soep_gen",7,1
141,"qd4fkrul7","soep_driving",6,1
142,"428lrpo1d","soep_gen",7,1
143,"qd4fkrul7","soep_leisure",7,2
144,"qd4fkrul7","soep_finance",4,3
145,"qd4fkrul7","soep_occupation",6,4
146,"qd4fkrul7","soep_health",6,5
147,"qd4fkrul7","soep_faith",7,6
148,"qd4fkrul7","soep_gen",6,1
149,"uqvptrvkb","soep_gen",5,1
150,"hj5vrdu0r","soep_gen",8,1
151,"uhbmkg4cc","soep_gen",1,1
152,"e4blimrd7","soep_gen",3,1
153,"on0ecl7vj","soep_gen",9,1
154,"cbsknnpiq","soep_gen",4,1
155,"on0ecl7vj","soep_occupation",7,1
156,"gfdlsli7b","soep_gen",6,1
157,"pr2chq9d2","soep_faith",8,1
158,"on0ecl7vj","soep_leisure",10,2
159,"fl1r2sbca","soep_gen",5,1
160,"on0ecl7vj","soep_finance",3,3
161,"on0ecl7vj","soep_finance",3,4
162,"pr2chq9d2","soep_finance",2,2
163,"on0ecl7vj","soep_driving",9,5
164,"on0ecl7vj","soep_faith",8,6
165,"pr2chq9d2","soep_driving",1,3
166,"k2rk8vu6k","soep_gen",0,1
167,"pr2chq9d2","soep_leisure",8,4
168,"pr2chq9d2","soep_health",0,5
169,"n687ju85k","soep_faith",9,1
170,"pr2chq9d2","soep_occupation",6,6
171,"pr2chq9d2","soep_gen",7,1
172,"n687ju85k","soep_health",1,2
173,"n687ju85k","soep_finance",5,3
174,"n687ju85k","soep_driving",0,4
175,"91pjup1sd","soep_gen",2,1
176,"n687ju85k","soep_occupation",5,5
177,"n687ju85k","soep_leisure",7,6
178,"n687ju85k","soep_gen",5,1
179,"lqd1n3oc8","soep_gen",3,1
180,"5561aav7d","soep_gen",6,1
181,"5561aav7d","soep_occupation",7,1
182,"67qnm6cav","soep_gen",7,1
183,"5561aav7d","soep_driving",7,2
184,"5561aav7d","soep_health",6,3
185,"5561aav7d","soep_finance",8,4
186,"5561aav7d","soep_faith",10,5
187,"5561aav7d","soep_leisure",8,6
188,"2l1e6q905","soep_gen",5,1
189,"chuedad29","soep_health",2,1
190,"86ubl7fa2","soep_gen",3,1
191,"chuedad29","soep_finance",2,2
192,"chuedad29","soep_leisure",0,3
193,"hn33o5veu","soep_gen",6,1
194,"chuedad29","soep_occupation",2,4
195,"chuedad29","soep_occupation",2,5
196,"chuedad29","soep_driving",2,6
197,"chuedad29","soep_gen",2,1
198,"gj870l015","soep_gen",3,1
199,"red6ged94","soep_gen",8,1
200,"red6ged94","soep_leisure",10,1
201,"3bk4f0d5v","soep_gen",6,1
202,"uh59dqutf","soep_gen",5,1
203,"tnrd36nj5","soep_gen",0,1
204,"p5dqkvkm8","soep_gen",3,1
205,"mqh5j35hb","soep_gen",9,1
206,"red6ged94","soep_driving",0,2
207,"red6ged94","soep_finance",6,3
208,"tmqeuj39l","soep_gen",9,1
209,"tmqeuj39l","soep_finance",9,1
210,"8344e8ie4","soep_gen",7,1
211,"4p0ohr0kb","soep_finance",4,1
212,"4p0ohr0kb","soep_occupation",7,2
213,"4p0ohr0kb","soep_health",2,3
214,"oqqqhuc9k","soep_gen",8,1
215,"4p0ohr0kb","soep_leisure",4,4
216,"4p0ohr0kb","soep_driving",2,5
217,"4p0ohr0kb","soep_faith",5,6
218,"4p0ohr0kb","soep_gen",4,1
219,"iecm5nftk","soep_gen",8,1
220,"qnv5minjt","soep_gen",9,1
221,"cg6v0tlrn","soep_gen",4,1
222,"m17au51fr","soep_gen",6,1
223,"njdgihhll","soep_gen",7,1
224,"ephuob1hc","soep_gen",7,1
225,"srm1nevbk","soep_gen",6,1
226,"srm1nevbk","soep_leisure",10,1
227,"srm1nevbk","soep_health",4,2
228,"srm1nevbk","soep_driving",5,3
229,"srm1nevbk","soep_occupation",3,4
230,"srm1nevbk","soep_faith",3,5
231,"srm1nevbk","soep_finance",2,6
